speed,resource_budget,epsilon_min
14.521739130434781,360,0.2890131000554258
14.58695652173913,360,0.29180193360465884
14.652173913043478,360,0.29459249257158937
14.717391304347826,360,0.29738465204516246
14.782608695652174,360,0.30017828905955707
14.847826086956522,360,0.3029732825728082
14.91304347826087,360,0.3057695134454214
14.978260869565217,360,0.3085668644189897
15.043478260869565,360,0.3113652200948271
15.108695652173912,360,0.3141644669126294
15.17391304347826,360,0.31696449312917213
15.239130434782608,360,0.31976518879705734
15.304347826086957,360,0.3225664457435177
15.369565217391305,360,0.3253681575492883
15.434782608695652,360,0.3281702195275525
15.5,360,0.33097252870297317
15.565217391304348,360,0.3337749837908142
15.630434782608695,360,0.3365774851761606
15.695652173913043,360,0.33937993489324453
15.76086956521739,360,0.34218223660488234
15.826086956521738,360,0.34498429558202987
15.891304347826086,360,0.34778601868346104
15.956521739130434,360,0.3505873143355742
16.02173913043478,360,0.35338809251233355
16.086956521739133,360,0.35618826471534704
16.152173913043477,360,0.35898774395408656
16.217391304347828,360,0.361786444726257
16.282608695652172,360,0.364584282998311
16.347826086956523,360,0.3673811761861215
16.413043478260867,360,0.37017704313580596
16.47826086956522,360,0.37297180410471564
16.543478260869566,360,0.37576538074258115
16.608695652173914,360,0.3785576960728262
16.67391304347826,360,0.3813486744740464
16.73913043478261,360,0.38413824166165705
16.804347826086957,360,0.38692632466971083
16.869565217391305,360,0.3897128518328876
16.934782608695652,360,0.39249775276865806
17.0,360,0.39528095835962085
17.065217391304348,360,0.39806240073601623
17.130434782608695,360,0.4008420132584158
17.195652173913043,360,0.4036197305005895
17.26086956521739,360,0.40639548823255134
17.32608695652174,360,0.4091692234037816
17.391304347826086,360,0.4119408741266301
17.456521739130434,360,0.4147103796598972
17.52173913043478,360,0.41747768039259336
17.58695652173913,360,0.4202427178278795
17.652173913043477,360,0.4230054345671849
17.717391304347824,360,0.42576577429450446
17.782608695652172,360,0.42852368176087496
17.84782608695652,360,0.4312791027690283
17.913043478260867,360,0.43403198415822386
17.97826086956522,360,0.4367822737892576
18.043478260869566,360,0.4395299205296462
18.108695652173914,360,0.44227487423899037
18.17391304347826,360,0.44501708575451
18.23913043478261,360,0.44775650687675517
18.304347826086957,360,0.4504930903554915
18.369565217391305,360,0.45322678987575565
18.434782608695652,360,0.45595756004408494
18.5,360,0.45868535637491564
18.565217391304348,360,0.46141013527715224
18.630434782608695,360,0.4641318540409037
18.695652173913043,360,0.4668504708243879
18.76086956521739,360,0.4695659446410025
18.82608695652174,360,0.4722782353465586
18.891304347826086,360,0.4749873036266808
18.956521739130434,360,0.4776931109843672
19.02173913043478,360,0.48039561972771205
19.08695652173913,360,0.4830947929577867
19.152173913043477,360,0.4857905945566799
19.217391304347824,360,0.48848298917569505
19.282608695652172,360,0.4911719422237017
19.34782608695652,360,0.493857419855643
19.413043478260867,360,0.49653938896119426
19.47826086956522,360,0.4992178171535743
19.543478260869566,360,0.5018926727585045
19.608695652173914,360,0.5045639248033189
19.67391304347826,360,0.5072315430062191
19.73913043478261,360,0.5098954977656751
19.804347826086957,360,0.5125557601499707
19.869565217391305,360,0.5152123018868906
19.934782608695652,360,0.5178650953535484
20.0,360,0.5205141135663547
