availability_coordinate,promotion_strength_eta,mismatch_over_H,epsilon_over_H
0.8937875751503005,0.9765739778225205,0.023426022177479466,0.1
0.8957915831663326,0.976770323291955,0.02322967670804499,0.1
0.8977955911823646,0.97696502308962,0.023034976910380034,0.1
0.8997995991983967,0.9771580910087321,0.022841908991267923,0.1
0.9018036072144288,0.9773495407268997,0.022650459273100276,0.1
0.9038076152304608,0.9775393858070925,0.022460614192907458,0.1
0.9058116232464929,0.9777276396986018,0.02227236030139823,0.1
0.907815631262525,0.9779143157379934,0.022085684262006633,0.1
0.909819639278557,0.9780994271500526,0.021900572849947397,0.1
0.9118236472945891,0.9782829870487212,0.021717012951278813,0.1
0.9138276553106212,0.9784650084380261,0.021534991561973915,0.1
0.9158316633266532,0.9786455042130009,0.021354495786999106,0.1
0.9178356713426853,0.9788244871605994,0.021175512839400557,0.1
0.9198396793587174,0.9790019699606014,0.020998030039398596,0.1
0.9218436873747494,0.9791779651865108,0.02082203481348921,0.1
0.9238476953907815,0.9793524853064467,0.020647514693553304,0.1
0.9258517034068136,0.9795255426840265,0.020474457315973527,0.1
0.9278557114228456,0.9796971495792417,0.0203028504207583,0.1
0.9298597194388777,0.9798673181493267,0.020132681850673295,0.1
0.9318637274549098,0.9800360604496198,0.019963939550380227,0.1
0.9338677354709418,0.9802033884344172,0.019796611565582767,0.1
0.9358717434869739,0.9803693139578206,0.019630686042179435,0.1
0.937875751503006,0.9805338487745756,0.01946615122542439,0.1
0.939879759519038,0.9806970045409059,0.019302995459094086,0.1
0.9418837675350701,0.9808587928153382,0.019141207184661835,0.1
0.9438877755511021,0.9810192250595212,0.018980774940478784,0.1
0.9458917835671342,0.9811783126390378,0.018821687360962236,0.1
0.9478957915831663,0.98133606682421,0.01866393317578996,0.1
0.9498997995991983,0.9814924987908978,0.018507501209102162,0.1
0.9519038076152304,0.9816476196212901,0.018352380378709898,0.1
0.9539078156312625,0.9818014403046907,0.018198559695309258,0.1
0.9559118236472945,0.9819539717382962,0.01804602826170376,0.1
0.9579158316633266,0.9821052247279685,0.017894775272031538,0.1
0.9599198396793587,0.9822552099889996,0.017744790011000378,0.1
0.9619238476953907,0.9824039381468715,0.017596061853128453,0.1
0.9639278557114228,0.9825514197380087,0.017448580261991253,0.1
0.9659318637274549,0.9826976652105243,0.017302334789475737,0.1
0.9679358717434869,0.9828426849249604,0.017157315075039592,0.1
0.969939879759519,0.9829864891550222,0.01701351084497782,0.1
0.9719438877755511,0.9831290880883057,0.01687091191169432,0.1
0.9739478957915831,0.9832704918270195,0.016729508172980467,0.1
0.9759519038076151,0.9834107103887004,0.016589289611299574,0.1
0.9779559118236472,0.9835497537069231,0.016450246293076898,0.1
0.9799599198396792,0.9836876316320038,0.01631236836799621,0.1
0.9819639278557113,0.9838243539316984,0.016175646068301575,0.1
0.9839679358717434,0.9839599302918941,0.016040069708105897,0.1
0.9859719438877754,0.9840943703172957,0.01590562968270426,0.1
0.9879759519038075,0.9842276835321062,0.015772316467893788,0.1
0.9899799599198396,0.9843598793807011,0.01564012061929887,0.1
0.9919839679358716,0.9844909672282982,0.015509032771701792,0.1
0.9939879759519037,0.9846209563616203,0.015379043638379719,0.1
0.9959919839679358,0.9847498559895534,0.015250144010446554,0.1
0.9979959919839678,0.9848776752437993,0.015122324756200678,0.1
1.0,0.9850044231795223,0.014995576820477696,0.1
